,Epoch,ACC,NMI,ARI,PUR
26,27.0,0.68,0.5992160619825325,0.5105478010046806,0.6878571428571428
27,28.0,0.6621428571428571,0.5835186283819445,0.49648046149913444,0.6714285714285714
28,29.0,0.6407142857142857,0.5802074585768237,0.49035258330814935,0.6521428571428571
29,30.0,0.6335714285714286,0.5815925075598681,0.4837875834223857,0.6464285714285715
30,31.0,0.6821428571428572,0.5885511808058564,0.5051484634304229,0.6907142857142857
31,32.0,0.6942857142857143,0.5957016737711361,0.5202540435665117,0.7042857142857143
32,33.0,0.6964285714285714,0.6088249563394439,0.5257220082871478,0.7071428571428572
33,1.0,0.6914285714285714,0.6031208082007227,0.518204463519253,0.7
34,2.0,0.6857142857142857,0.599621170550962,0.5109797783626516,0.6942857142857143
35,3.0,0.6771428571428572,0.5949690200727369,0.5035790731657167,0.6892857142857143
36,4.0,0.6657142857142857,0.5837571743288429,0.4899741895940187,0.6764285714285714
37,5.0,0.6614285714285715,0.5834278217826432,0.48724639295570255,0.6721428571428572
38,6.0,0.6635714285714286,0.5826880560250419,0.48651935921255124,0.6735714285714286
39,7.0,0.6614285714285715,0.5834640419449093,0.4855917814234031,0.675
40,8.0,0.6557142857142857,0.5809147070603712,0.48047225822777556,0.6707142857142857
41,9.0,0.6557142857142857,0.582506746558964,0.4801894525786605,0.6685714285714286
42,10.0,0.655,0.5821366638117125,0.47999150770407023,0.6671428571428571
43,11.0,0.6542857142857142,0.5839455000341877,0.4799341506804645,0.6664285714285715
44,12.0,0.6557142857142857,0.5857259624881198,0.4810222889524399,0.6664285714285715
45,13.0,0.6557142857142857,0.5870026735106335,0.4793759105049161,0.6664285714285715
46,14.0,0.6557142857142857,0.5851316530702525,0.4772050582408669,0.6657142857142857
47,15.0,0.6578571428571428,0.5854188245470592,0.4784069949452697,0.6678571428571428
48,16.0,0.6607142857142857,0.5859223476799827,0.4784715992152719,0.6714285714285714
49,17.0,0.6635714285714286,0.587011865038378,0.4808227402771447,0.675
50,18.0,0.6685714285714286,0.5878502795050977,0.4837557225249834,0.68
51,19.0,0.6721428571428572,0.5888046364204154,0.486891170532872,0.6842857142857143
52,20.0,0.6785714285714286,0.5936254404339808,0.49472117408963956,0.6914285714285714
53,21.0,0.6821428571428572,0.5942619142798296,0.4965551532607343,0.6935714285714286
54,22.0,0.6814285714285714,0.5948480416300462,0.4971673639682089,0.6935714285714286
55,23.0,0.6814285714285714,0.5941582085668683,0.4971694786671853,0.6935714285714286
56,24.0,0.68,0.5910713401778628,0.49376021843398143,0.6921428571428572
57,25.0,0.6807142857142857,0.5909618223236112,0.49417956873428204,0.6928571428571428
58,26.0,0.6814285714285714,0.5927779774798518,0.4957512296769511,0.6935714285714286
59,27.0,0.6835714285714286,0.594670324041139,0.4977850650452249,0.6957142857142857
60,28.0,0.6828571428571428,0.5946313471694207,0.4980174790940253,0.6957142857142857
61,29.0,0.685,0.5952669195844904,0.49905988495527354,0.6964285714285714
62,30.0,0.6814285714285714,0.5914697600505407,0.49331347719237567,0.6935714285714286
63,31.0,0.6828571428571428,0.5928646118875432,0.4957144839212907,0.695
64,32.0,0.6842857142857143,0.5933762880544847,0.49742160549286146,0.6964285714285714
65,33.0,0.6842857142857143,0.5930655854029848,0.4971201954940849,0.6964285714285714
66,34.0,0.6857142857142857,0.5945064032987442,0.4997015687982824,0.6978571428571428
67,35.0,0.6857142857142857,0.5943824092466035,0.4996011354450208,0.6978571428571428
68,36.0,0.6871428571428572,0.5959088195474488,0.5015298342835302,0.6992857142857143
69,37.0,0.6871428571428572,0.5956080478389659,0.5011670633782428,0.6992857142857143
70,38.0,0.6871428571428572,0.5956982254335098,0.5015923295061988,0.6992857142857143
71,39.0,0.6878571428571428,0.5963773784675673,0.5026049785994234,0.7
72,40.0,0.6857142857142857,0.5939199101058074,0.4985195458916166,0.6978571428571428
73,41.0,0.6835714285714286,0.591394946900222,0.4947060896564669,0.6957142857142857
74,42.0,0.6842857142857143,0.5921638261989944,0.4953568363364179,0.6964285714285714
75,43.0,0.685,0.5929638872665252,0.49663860610478966,0.6971428571428572
76,44.0,0.685,0.5948209376889869,0.49762856297276997,0.6978571428571428
77,45.0,0.6842857142857143,0.594140225388789,0.49659285862196406,0.6971428571428572
78,46.0,0.685,0.5949132237227982,0.4979127381204581,0.6978571428571428
79,47.0,0.6857142857142857,0.594331906235292,0.4986041458019556,0.6985714285714286
80,48.0,0.685,0.5949958126604759,0.49762393018190265,0.6978571428571428
81,49.0,0.685,0.5942827614636543,0.4964512500458059,0.6971428571428572
82,50.0,0.685,0.5946120061569118,0.49633284728893384,0.6971428571428572
