,Epoch,ACC,NMI,ARI,PUR
0,1.0,0.37285714285714283,0.25561329677651484,0.16518876241707559,0.39714285714285713
1,2.0,0.3985714285714286,0.2988383777848649,0.18690302047600277,0.4092857142857143
2,3.0,0.4157142857142857,0.35113331676223214,0.2058448535151354,0.4392857142857143
3,4.0,0.5221428571428571,0.44258815875948654,0.32735137567701583,0.5592857142857143
4,5.0,0.5842857142857143,0.5126743396342827,0.40610580686748293,0.6192857142857143
5,6.0,0.6214285714285714,0.5646969107350375,0.4630744901218891,0.66
6,7.0,0.6392857142857142,0.5802305294950467,0.4784998174997872,0.6778571428571428
7,8.0,0.6592857142857143,0.582481962599134,0.48068596678911524,0.6871428571428572
8,9.0,0.7057142857142857,0.6185158002021038,0.540389263732667,0.7364285714285714
9,10.0,0.7221428571428572,0.633463610474724,0.5598903529901141,0.7471428571428571
10,11.0,0.7335714285714285,0.6453721424975281,0.5679247958143524,0.7492857142857143
11,12.0,0.725,0.6383787416461958,0.5568669070144044,0.745
12,13.0,0.7535714285714286,0.6503673348701406,0.5798132012966722,0.7535714285714286
13,14.0,0.7607142857142857,0.6590153047565116,0.5876441199328074,0.7607142857142857
14,15.0,0.765,0.6675940458936918,0.6010120140746078,0.7657142857142857
15,16.0,0.7628571428571429,0.6540179993536012,0.5908592594909989,0.7628571428571429
16,17.0,0.7671428571428571,0.6640062174168928,0.5975333991497875,0.7671428571428571
17,18.0,0.7664285714285715,0.6577124800226056,0.5877285024962069,0.7664285714285715
18,19.0,0.7628571428571429,0.6633193913757435,0.5852651568930131,0.7628571428571429
19,20.0,0.7771428571428571,0.6674407441011188,0.6055807746457865,0.7771428571428571
20,21.0,0.7771428571428571,0.6664344917296491,0.6019041497684577,0.7771428571428571
21,22.0,0.7871428571428571,0.6701727988042813,0.6133655147292357,0.7871428571428571
22,23.0,0.79,0.673828487616967,0.6147324578229546,0.79
23,24.0,0.7807142857142857,0.6772814693150736,0.6025684725320638,0.7807142857142857
24,25.0,0.7985714285714286,0.6806246917591748,0.6269208764598838,0.7985714285714286
25,26.0,0.8035714285714286,0.6875983914018833,0.6368268734798341,0.8035714285714286
26,27.0,0.8042857142857143,0.6846041416508186,0.6345484756093802,0.8042857142857143
27,28.0,0.8064285714285714,0.6901537169702527,0.6359602860567187,0.8064285714285714
28,29.0,0.8057142857142857,0.6866332857668244,0.6361656971527658,0.8057142857142857
29,30.0,0.8114285714285714,0.6973192230641878,0.6420856468735395,0.8114285714285714
30,31.0,0.8135714285714286,0.7005098672719142,0.6425357627839774,0.8135714285714286
31,32.0,0.815,0.7023706925428014,0.6481413708451328,0.815
32,33.0,0.8178571428571428,0.7089766617912445,0.6535521314764413,0.8178571428571428
33,34.0,0.8185714285714286,0.7071855674338686,0.6563540864723448,0.8185714285714286
34,35.0,0.8264285714285714,0.7168889381949052,0.6695363735487333,0.8264285714285714
35,36.0,0.8271428571428572,0.7159967576278611,0.6694504558535197,0.8271428571428572
36,37.0,0.8228571428571428,0.7108640198760148,0.6589956169486637,0.8228571428571428
37,38.0,0.835,0.7296913690280844,0.6837018421101198,0.835
38,39.0,0.8271428571428572,0.7195895562496227,0.6667099576132756,0.8271428571428572
39,40.0,0.8335714285714285,0.7229845803620872,0.6810368791305643,0.8335714285714285
40,41.0,0.8264285714285714,0.7141586479911319,0.664686362981197,0.8264285714285714
41,42.0,0.8428571428571429,0.7324253421972662,0.6958328584947184,0.8428571428571429
42,43.0,0.8371428571428572,0.7341723989313745,0.6854009605841108,0.8371428571428572
43,44.0,0.8378571428571429,0.7330452585756795,0.6877555425970504,0.8378571428571429
44,45.0,0.8464285714285714,0.7360048810282146,0.6998665322059486,0.8464285714285714
45,46.0,0.845,0.7376472960440938,0.6975173451984159,0.845
46,47.0,0.8442857142857143,0.7389334931980569,0.6982456606305036,0.8442857142857143
47,48.0,0.8514285714285714,0.7480971666378207,0.7138846072040328,0.8514285714285714
48,49.0,0.84,0.7337727480817746,0.6902627677201516,0.84
